station,hour,latitude,longitude,temperature,closest_station_1_temp,closest_station_2_temp,closest_station_3_temp,closest_1_distance,closest_2_distance,closest_3_distance,day_of_year,adjusted_lst,valueImperviousfraction,valueTreefraction,valueBuildingheight,valueNearestDistWater,valueWaterfraction,valueBuildingfraction,beg_time
KWIFITCH21,0,42.997337,-89.439064,19.741935483870968,19.93548387096774,20.032258064516128,20.870967741935484,0.00820581141630644,0.01079503710044506,0.012079927152102791,228.0,0.6583088816752465,38.0,27.571428571428573,0.0,803.621906839,0.0,24.3175,2021-08-24 10:00:00
KWIFITCH21,1,42.997337,-89.439064,19.161290322580644,19.483870967741936,19.483870967741936,20.516129032258064,0.00820581141630644,0.01079503710044506,0.012079927152102791,228.0,0.9022298042653096,38.0,27.571428571428573,0.0,803.621906839,0.0,24.3175,2021-08-24 10:00:00
KWIFITCH21,2,42.997337,-89.439064,18.741935483870968,18.870967741935484,18.870967741935484,19.967741935483872,0.00820581141630644,0.01079503710044506,0.012079927152102791,228.0,1.1461507268553728,38.0,27.571428571428573,0.0,803.621906839,0.0,24.3175,2021-08-24 10:00:00
KWIFITCH21,3,42.997337,-89.439064,18.35483870967742,18.419354838709676,18.483870967741936,19.741935483870968,0.00820581141630644,0.01079503710044506,0.012079927152102791,228.0,1.159072933533408,38.0,27.571428571428573,0.0,803.621906839,0.0,24.3175,2021-08-24 10:00:00
KWIFITCH21,4,42.997337,-89.439064,17.93548387096774,18.193548387096776,18.193548387096776,19.419354838709676,0.00820581141630644,0.01079503710044506,0.012079927152102791,228.0,1.1719951402114432,38.0,27.571428571428573,0.0,803.621906839,0.0,24.3175,2021-08-24 10:00:00
KWIFITCH21,5,42.997337,-89.439064,17.774193548387096,17.93548387096774,17.870967741935484,18.870967741935484,0.00820581141630644,0.01079503710044506,0.012079927152102791,228.0,1.009064991642365,38.0,27.571428571428573,0.0,803.621906839,0.0,24.3175,2021-08-24 10:00:00
KWIFITCH21,6,42.997337,-89.439064,17.70967741935484,18.032258064516128,17.838709677419356,18.838709677419356,0.00820581141630644,0.01079503710044506,0.012079927152102791,228.0,0.8566143221028817,38.0,27.571428571428573,0.0,803.621906839,0.0,24.3175,2021-08-24 10:00:00
KWIFITCH21,7,42.997337,-89.439064,18.548387096774192,19.806451612903224,18.774193548387096,19.677419354838708,0.00820581141630644,0.01079503710044506,0.012079927152102791,228.0,0.9313848892154103,38.0,27.571428571428573,0.0,803.621906839,0.0,24.3175,2021-08-24 10:00:00
KWIFITCH21,8,42.997337,-89.439064,20.258064516129032,22.35483870967742,21.032258064516128,21.161290322580644,0.00820581141630644,0.01079503710044506,0.012079927152102791,228.0,0.7498856963953386,38.0,27.571428571428573,0.0,803.621906839,0.0,24.3175,2021-08-24 10:00:00
KWIFITCH21,9,42.997337,-89.439064,22.29032258064516,24.387096774193548,23.483870967741936,22.483870967741936,0.00820581141630644,0.01079503710044506,0.012079927152102791,228.0,0.8598454630201111,38.0,27.571428571428573,0.0,803.621906839,0.0,24.3175,2021-08-24 10:00:00
KWIFITCH21,10,42.997337,-89.439064,24.612903225806452,25.774193548387096,25.548387096774192,23.29032258064516,0.00820581141630644,0.01079503710044506,0.012079927152102791,228.0,0.3131983715426791,38.0,27.571428571428573,0.0,803.621906839,0.0,24.3175,2021-08-24 10:00:00
