station,hour,latitude,longitude,temperature,closest_station_1_temp,closest_station_2_temp,closest_station_3_temp,closest_1_distance,closest_2_distance,closest_3_distance,day_of_year,adjusted_lst,valueImperviousfraction,valueTreefraction,valueBuildingheight,valueNearestDistWater,valueWaterfraction,valueBuildingfraction,beg_time,delta_temp,old_temperature,t_5,t_4,t_3,t_2,t_1
KWIMADIS162,19,43.005802,-89.445763,4.226643467154087,26.332512315270936,26.55555555555556,27.33333333333333,0.9910602534476531,0.9907832176697698,0.9893202511842445,160.5,0.8902156453938233,46.75,20.5,0.0,0.0007327017400176889,0.0,13.849,2021-06-01,4.226643467154087,29.61111111111111,5.9546641752198965,6.062496155064302,5.5446874359280365,4.760914657631126,5.10951127823067
KWIMADIS162,20,43.005802,-89.445763,1.961225299566152,24.8544061302682,24.61111111111111,25.166666666666668,0.9910602534476531,0.9907832176697698,0.9893202511842445,160.5,1.1364283492349472,46.75,20.5,0.0,0.0007327017400176889,0.0,13.849,2021-06-01,1.961225299566152,25.72222222222222,6.062496155064302,5.5446874359280365,4.760914657631126,5.10951127823067,4.226643467154087
KWIMADIS162,21,43.005802,-89.445763,1.3194099122225644,23.76518883415435,22.77777777777778,23.27777777777778,0.9910602534476531,0.9907832176697698,0.9893202511842445,160.5,1.0314162083291496,46.75,20.5,0.0,0.0007327017400176889,0.0,13.849,2021-06-01,1.3194099122225644,23.61111111111111,5.5446874359280365,4.760914657631126,5.10951127823067,4.226643467154087,1.961225299566152
KWIMADIS162,22,43.005802,-89.445763,1.012384198091695,23.00930487137384,21.666666666666668,22.27777777777778,0.9910602534476531,0.9907832176697698,0.9893202511842445,160.5,0.7495700693366025,46.75,20.5,0.0,0.0007327017400176889,0.0,13.849,2021-06-01,1.012384198091695,22.38888888888889,4.760914657631126,5.10951127823067,4.226643467154087,1.961225299566152,1.3194099122225644
KWIMADIS162,23,43.005802,-89.445763,0.8522669546582406,22.710937248462603,21.0,21.444444444444443,0.9910602534476531,0.9907832176697698,0.9893202511842445,160.5,0.6706061421725931,46.75,20.5,0.0,0.0007327017400176889,0.0,13.849,2021-06-01,0.8522669546582406,21.61111111111111,5.10951127823067,4.226643467154087,1.961225299566152,1.3194099122225644,1.012384198091695
KWIMADIS175,0,42.997288,-89.418129,0.6890815821560032,20.103448275862068,19.93103448275862,22.466656264627865,0.9887240546983034,0.9864679264547301,0.9805918674831461,166.0,1.518308881675242,56.5,2.333333333333333,0.0,0.0011619758623158001,0.0,0.0,2021-06-01,0.6890815821560032,20.79310344827586,4.226643467154087,1.961225299566152,1.3194099122225644,1.012384198091695,0.8522669546582406
KWIMADIS175,1,42.997288,-89.418129,0.6925105712049735,19.517241379310345,19.379310344827587,21.929498696030134,0.9887240546983034,0.9864679264547301,0.9805918674831461,166.0,1.702229804265312,56.5,2.333333333333333,0.0,0.0011619758623158001,0.0,0.0,2021-06-01,0.6925105712049735,20.17241379310345,1.961225299566152,1.3194099122225644,1.012384198091695,0.8522669546582406,0.6890815821560032
KWIMADIS175,2,42.997288,-89.418129,0.7608676249815289,18.89655172413793,18.689655172413797,21.28889285157034,0.9887240546983034,0.9864679264547301,0.9805918674831461,166.0,1.8861507268553817,56.5,2.333333333333333,0.0,0.0011619758623158001,0.0,0.0,2021-06-01,0.7608676249815289,19.51034482758621,1.3194099122225644,1.012384198091695,0.8522669546582406,0.6890815821560032,0.6925105712049735
KWIMADIS175,3,42.997288,-89.418129,0.9052000492036321,18.310344827586206,18.24137931034483,20.855183558834675,0.9887240546983034,0.9864679264547301,0.9805918674831461,166.0,0.9390729335334091,56.5,2.333333333333333,0.0,0.0011619758623158001,0.0,0.0,2021-06-01,0.9052000492036321,19.158620689655173,1.012384198091695,0.8522669546582406,0.6890815821560032,0.6925105712049735,0.7608676249815289
KWIMADIS175,4,42.997288,-89.418129,0.8914726125880179,18.0,17.96551724137931,20.54175341224023,0.9887240546983034,0.9864679264547301,0.9805918674831461,166.0,-0.0080048597885635,56.5,2.333333333333333,0.0,0.0011619758623158001,0.0,0.0,2021-06-01,0.8914726125880179,18.841379310344827,0.8522669546582406,0.6890815821560032,0.6925105712049735,0.7608676249815289,0.9052000492036321
